Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.4558409,0.013578644,192.43018,192.43018,12211.069,84.56796,-347.90347,336.09836,166.61856,643.5118,25.117294,347.1684,165.25847,633.2783,33.812458,3.3432546,2.3521774,9.500418,-10.5036335,0.27909613,1.9183661,3.3804424,-3.8415606,-0.70252144,0.41435558,0.4064353,-2.6007202,0.52440643,0.21846361,10.375,17.85,26.675,121000,1222000,0,112.11025194451213,30.61707379668951,14.911008469760418,157.63833421096206,18592.983465769328,120
0.771987,0.02139947,176.34546,176.34546,12638.097,95.103485,-344.1981,330.7845,163.67181,638.07367,24.025404,343.62067,162.93294,616.8038,32.469433,3.276145,2.365732,11.0362015,-7.813436,0.43721083,1.8756769,3.7914493,-4.232204,-0.70135677,0.43421412,0.48358738,-2.7263336,1.9572756,0.23186517,10.825,21.875,25.95,122000,1232000,0,112.22830823156983,30.46239844802767,15.15687346085906,157.84758014045656,18752.648950274102,121
0.812611,0.027415972,179.02249,179.02249,13024.111,70.38075,-343.2537,328.2052,173.17932,657.06805,18.567928,346.50745,172.07372,644.8097,27.712622,3.2393165,2.3116949,10.556698,-6.7097607,0.18018961,1.9159569,3.596598,-4.0945,-0.67094666,0.40124476,0.65607065,-2.7572672,0.68382835,0.26836544,10.925,24.5,18.1,123000,1242000,0,113.72737550735474,32.28082633949816,15.890649901703,161.8988517485559,18914.180515612476,122
0.425064,0.004178758,186.94368,186.94368,13488.171,219.65077,-356.50064,342.59177,162.57072,663.31256,27.840706,350.46155,159.5866,609.7885,32.48776,3.459767,2.274934,9.0116,-7.13716,0.43630856,1.9163455,3.8396685,-3.5536547,-0.7398424,0.4550752,0.4831469,-2.9375916,0.44394723,0.06489525,10.1,13.025,18.25,124000,1252000,0,113.61681391764432,31.914373367093503,15.361365313641727,160.89255259837955,19074.90775365662,123
0.7190146,0.015884828,193.85245,193.85245,15988.21,85.06291,-368.11633,356.2229,165.60999,648.16644,25.877155,366.65424,162.62393,643.68866,37.24652,3.704052,2.2108686,9.673749,-7.045477,0.20780167,2.0059967,3.750075,-4.0721817,-0.7521925,0.4724931,0.5064491,-2.851019,0.4358874,0.17780869,11.025,19.175,15.8,125000,1262000,0,122.55422322824597,31.749440948478878,15.453512322157621,169.75717649888247,19241.181191775948,124
0.69358027,0.007076338,185.86276,185.86276,13393.548,80.053566,-359.4029,345.0063,169.47462,659.53015,27.332745,357.65356,168.68083,644.9439,41.521744,3.4194708,2.2803345,9.425394,-6.420166,0.4630656,1.9091884,3.6627717,-3.9394023,-0.71084607,0.45036384,0.7342312,-2.9947028,0.5767865,0.1317354,11.15,22.975,23.825,126000,1272000,0,126.42389756254852,28.266457346267998,13.528569430112839,168.21892433892936,19407.710708296858,125
0.43466225,0.016385097,182.33118,182.33118,14197.239,61.355995,-366.26413,353.08682,163.18616,642.6566,24.450788,364.511,159.4361,625.21265,30.181393,3.3881679,2.376826,9.951263,-8.693905,0.5808478,1.8784466,4.277521,-3.6163428,-0.73259926,0.46587643,0.3526749,-2.7743995,0.4820915,0.07147078,9.1,17.725,22.25,127000,1282000,0,99.47188790421933,26.577591949142516,13.111000249162316,139.16048010252416,19546.30453866627,126
0.4112238,0.018730577,186.84552,186.84552,14186.279,76.65117,-354.82373,341.33118,162.12991,660.0505,23.169436,353.80252,161.54958,638.75146,27.63002,3.4457817,2.2932749,9.508393,-6.53877,0.14478528,1.9355918,3.7664242,-4.415662,-0.73955894,0.44824523,0.42479998,-2.7474527,0.5924969,0.099133976,11.35,20.725,18.1,128000,1292000,0,98.33823815733194,26.01154334191233,13.740089437924325,138.0898709371686,19684.371052945033,127
0.37688684,0.014223295,182.44164,182.44164,14541.623,125.62136,-365.36707,355.6407,162.35036,634.9464,29.635727,358.4045,157.13234,604.8712,32.321655,3.423125,2.267274,9.717926,-6.8860383,0.4701656,1.8913815,3.8487806,-3.6310408,-0.75051534,0.4660699,0.47043777,-2.840547,0.48487082,0.087195836,11.575,24.15,16.0,129000,1302000,0,99.68447322864085,25.988937894813716,13.28398345131427,138.95739457476884,19823.114233938977,128
0.7497324,0.009471932,184.02197,184.02197,15748.479,163.90472,-351.27438,337.8147,169.601,691.592,24.247972,350.953,167.37468,628.08325,32.71558,3.3674326,2.279133,9.909803,-5.394763,0.14678836,1.9307697,3.6751711,-3.5468354,-0.7313953,0.42783162,0.5079399,-2.7518353,0.48876673,0.051620085,10.2,26.275,22.825,130000,1312000,0,127.70794675126672,25.775377645157278,13.462596347555518,166.9459207439795,19991.489584856667,129
0.64912874,0.017872218,176.59044,176.59044,12720.453,233.51823,-346.993,332.21027,157.96902,650.9395,27.105371,354.98663,158.01857,639.45874,33.302303,3.486318,2.2788928,9.997763,-5.1374164,0.6675903,1.8558763,3.8465421,-5.080686,-0.7209072,0.44025207,0.48202127,-2.6625295,0.50159526,0.027023237,10.2,15.2,26.75,131000,1322000,0,128.73966564051807,27.205479812808335,14.871241118758917,170.81638657208532,20166.02576647792,130
0.71308595,0.006766236,187.60396,187.60396,13409.428,79.04941,-346.94757,336.22095,162.95024,635.1107,25.108736,346.36035,162.65244,625.1128,30.257519,3.4448237,2.299288,9.611075,-7.4081697,0.21533483,1.948478,3.4045072,-4.2586913,-0.73323786,0.46283835,0.49447483,-2.981377,0.37511808,0.14951013,12.225,21.325,19.925,132000,1332000,0,115.8280374603346,30.925845690071583,16.04418775998056,162.79807091038674,20328.92097986024,131
0.44237548,0.0056982148,185.91127,185.91127,14732.928,130.29498,-360.89706,346.12018,162.9624,615.6491,24.551958,354.70526,160.15366,603.3693,30.281607,3.408025,2.2745454,10.077366,-5.724707,0.34567457,1.9097092,3.6019967,-3.8743575,-0.74423134,0.47332013,0.46764028,-2.9342937,0.36961767,0.16984892,11.425,30.475,26.0,133000,1342000,0,112.26566403638572,31.02384860534221,15.080976982600987,158.3704896243289,20487.124060390517,132
0.40199095,0.01577455,171.49481,171.49481,12750.972,87.32326,-339.28384,326.45026,163.15103,623.8603,31.493227,338.10815,160.53145,586.1726,43.150208,3.2298539,2.327394,9.2112465,-5.734241,0.8337766,1.7393354,4.5231595,-3.392961,-0.6819584,0.4393597,0.5232634,-2.752012,0.17234272,0.10008321,10.525,22.5,24.6,134000,1352000,0,120.91103202011436,30.856886743567884,15.29852962680161,167.06644839048386,20653.165475131012,133
0.37029985,0.010491913,173.92531,173.92531,14349.639,75.99289,-361.37204,345.059,155.68163,645.7642,24.12041,362.25903,157.04655,619.92676,28.882183,3.485571,2.3336618,10.04835,-6.3979177,0.6509545,1.8645344,3.9677422,-3.7111075,-0.73282087,0.47565383,0.4856143,-2.6389918,0.41431826,0.08251423,10.5,17.275,28.8,135000,1362000,0,121.96091988030821,29.832594045437872,14.852402459830046,166.64591638557613,20819.34597185161,134
0.8159857,0.025415298,185.14894,185.14894,14683.06,54.55665,-360.11545,347.72955,162.26819,634.8691,24.203245,357.99173,161.20186,610.64,29.188404,3.4147072,2.2782948,9.829951,-4.1504745,0.3845432,1.9115603,4.226072,-3.6152487,-0.74046874,0.46580106,0.73528993,-2.9793117,0.36751044,0.0697221,9.9,17.3,24.5,136000,1372000,0,126.132284197025,29.367613929323852,14.59808607865125,170.0979842050001,20988.060721435584,135
0.46212038,0.01412901,187.57,187.57,15228.842,76.30318,-368.38956,354.97284,165.71638,646.90204,23.786892,368.75058,163.33498,606.06714,31.609707,3.3267286,2.2890148,9.294067,-7.322836,0.47892365,1.869871,4.02401,-3.5316303,-0.7397243,0.47705522,0.56972563,-2.7189193,0.49890393,0.04381401,10.575,19.225,27.85,137000,1382000,0,128.3754136953503,27.985306903719902,13.536277721635997,169.8969983207062,21155.926609847695,136
0.30377004,0.009432879,179.63333,179.63333,13697.564,97.193665,-355.81192,340.48505,160.69508,644.8335,27.623096,353.58362,161.42836,615.68256,33.98869,3.294622,2.316668,10.734541,-4.8888636,0.56661016,1.8364098,3.9012976,-3.3115942,-0.74124604,0.4778653,0.62360495,-2.7983406,0.23132244,0.09233756,11.65,21.55,20.55,138000,1392000,0,126.89521236717701,25.954853321425617,13.91376633848995,166.76383202709258,21323.221756321378,137
0.7387716,0.008233698,202.42566,202.42566,15906.812,92.383896,-374.97308,361.037,164.3203,628.0822,25.651234,378.3813,163.3737,623.2562,32.289284,3.4684203,2.2173674,10.670552,-5.1645317,0.47214848,1.8913358,4.7107315,-3.3559072,-0.79153216,0.5351221,0.5920509,-2.7564588,0.44921684,0.039279915,9.825,15.825,24.9,139000,1402000,0,128.57419390697032,26.486759575083852,13.425259377807379,168.48621285986155,21492.1649664687,138
0.3825019,0.009987297,191.63504,191.63504,12714.667,130.57565,-357.86398,343.4186,162.72594,645.0395,19.713385,354.1523,161.00873,605.90674,24.079945,3.4090624,2.2848575,9.914896,-8.979281,0.44712687,1.8893356,3.784878,-3.7557478,-0.74798083,0.47153714,0.59495956,-3.0322664,0.37991112,0.1334199,11.825,26.725,26.175,140000,1412000,0,128.34776212275028,26.944746555760503,13.737913083285093,169.03042176179588,21661.217760548927,139
0.4565548,0.016237678,192.30835,192.30835,15418.732,67.9727,-369.39838,357.49207,158.99187,652.10144,27.051498,372.85767,158.33405,615.25354,37.20741,3.4614017,2.235533,9.625752,-7.760522,0.40837365,1.9272728,4.167512,-3.858498,-0.7511753,0.49126136,0.73147786,-3.1099043,0.45235905,0.060539544,11.325,30.675,15.85,141000,1422000,0,130.40390551276505,26.9675860600546,13.678587784990668,171.05007935781032,21831.330480437726,140
0.74122465,0.020098465,190.7998,190.7998,13983.754,80.34975,-360.27594,347.5155,159.45383,631.2625,26.883749,358.00513,157.93916,605.1579,31.498035,3.4127705,2.3074176,11.035756,-5.8928905,0.48692372,1.885679,4.2957516,-3.5919428,-0.74105537,0.48387033,0.5614105,-2.9645836,0.44432387,0.033679016,10.3,18.4,26.7,142000,1432000,0,130.14329157117754,26.0311818998307,12.870197862386703,169.04467133339494,22000.261222460307,141
0.4409093,0.01851453,185.11911,185.11911,15152.506,96.95334,-358.96927,345.10876,164.52905,624.2725,27.054384,362.6315,164.28941,632.21686,33.31186,3.492124,2.2123132,9.665689,-6.0160427,0.3470834,1.9245675,4.046603,-3.2150164,-0.7674146,0.4963529,0.74160177,-2.946386,0.4497463,0.042920336,10.625,17.575,30.225,143000,1442000,0,112.74256066419184,25.917680415324867,13.874547692015767,152.53478877153248,22153.64717697166,142
0.73008,0.021797586,185.89326,185.89326,13902.182,59.605907,-349.52487,335.90222,161.71838,639.3671,27.974854,350.4513,161.9464,627.23737,33.594486,3.35883,2.2575328,9.971288,-6.190032,0.3858307,1.886728,3.603712,-3.65241,-0.7432006,0.48227936,0.5914937,-2.872551,0.64184856,0.14341561,10.55,22.3,19.95,144000,1452000,0,102.68679397925735,26.76982671674341,14.367542328312993,143.82416302431375,22298.33183047548,143
0.42940444,0.01578354,178.69426,178.69426,13995.176,146.93503,-336.06604,322.39948,159.30542,639.6926,28.821953,333.4068,157.04573,624.25366,34.977303,3.2900467,2.1797276,10.503452,-6.956751,0.57408476,1.8239238,4.3896737,-3.2335944,-0.7232272,0.44989404,0.63555163,-2.773421,0.354302,0.12836698,10.375,15.9,18.175,145000,1462000,0,120.56780283525586,27.63090763334185,13.6981937373057,161.8969042059034,22460.964342344552,144
1.0058143,0.041442532,191.70215,191.70215,13689.146,120.35635,-354.77896,342.77216,166.1603,619.8613,27.576366,356.72122,165.03421,606.011,34.131607,3.1673963,2.2790878,9.178024,-7.2662086,0.4502075,1.8271995,3.2832282,-3.7375362,-0.74967396,0.49032128,0.6739183,-2.899413,0.3876358,0.054049462,10.625,18.325,15.475,146000,1472000,0,120.14506559818983,28.367874735035002,13.872634431347251,162.38557476457208,22622.858589363284,145
0.6168408,0.0090207495,183.64282,183.64282,15171.28,65.33008,-360.58698,349.38568,166.34172,626.42175,28.12987,362.29065,165.64954,616.57355,36.18418,3.373207,2.3017492,9.710398,-7.2092276,0.5547737,1.8506227,3.3987927,-3.7440958,-0.7463199,0.5064951,0.81285894,-3.1501942,0.5309759,0.070292436,10.075,19.05,23.575,147000,1482000,0,117.03080200497061,27.876952978782356,13.618961310014129,158.5267162937671,22781.52366127353,146
0.99041957,0.028450841,196.60379,196.60379,13057.631,60.563957,-350.90704,335.74905,165.50948,634.47235,27.566895,350.93408,164.33041,612.0233,34.385063,3.3997722,2.322123,10.57224,-6.1361976,0.22857796,1.9394221,4.071177,-3.6810424,-0.74431705,0.4547005,0.6561223,-2.751099,0.45205736,0.22712025,11.175,19.675,22.925,148000,1492000,0,100.01746493484825,28.015963181853294,14.295909650623798,142.32933776732534,22923.77880314272,147
0.6804843,0.029732326,182.60405,182.60405,14424.242,87.70536,-343.38007,330.0459,165.51234,641.8373,30.270702,342.6339,163.81595,616.75476,35.775204,3.3361883,2.208537,9.080309,-6.2730684,0.7179032,1.7885901,3.470492,-3.4042628,-0.7190404,0.46509886,0.55942595,-2.821428,0.3922894,0.068900324,10.25,20.7,28.025,149000,1502000,0,99.85055787675083,27.942831466905773,14.19178743287921,141.9851767765358,23064.61047723517,148
0.2619695,0.014794025,187.4445,187.4445,14300.389,156.60138,-364.4003,350.79495,159.12761,631.68066,29.526337,366.33344,158.47862,613.295,36.341938,3.4313107,2.320668,9.3281975,-6.5597625,0.6885012,1.8283042,3.7808301,-3.7582784,-0.7228417,0.5022037,0.8111199,-2.9920683,0.4303031,0.08539144,10.775,21.8,23.775,150000,1512000,0,102.2296249344945,26.789683937095106,14.117165428586304,143.1364743001759,23206.915214547887,149
0.27875334,0.012109982,185.993,185.993,13250.002,54.651848,-360.29117,346.89435,163.82729,624.15045,23.654833,358.0432,160.95099,614.67523,32.434128,3.3900623,2.2881312,9.208675,-5.4883986,0.4663741,1.8960392,3.7598531,-3.166067,-0.715381,0.4855112,0.6710608,-2.9943748,0.41028625,0.038052663,10.75,25.3,23.975,151000,1522000,0,102.90295708738267,25.95894570183009,13.107568397186697,141.96947118639946,23349.256789572537,150
0.38113496,0.0075580827,189.0073,189.0073,14775.1045,75.13664,-361.3853,351.80704,165.37914,638.4264,29.251173,364.39914,164.08603,603.41833,36.546318,3.3762624,2.2457168,11.357001,-5.5559144,0.5251231,1.8583324,3.657231,-3.595486,-0.7394871,0.53925014,0.8683898,-2.8624885,0.4223504,0.13423772,10.575,16.225,22.8,152000,1532000,0,101.80263216979802,26.331556879915297,13.681161838583648,141.81535088829696,23491.13768088352,151
0.27477,0.016522374,182.31143,182.31143,14487.239,80.661964,-351.2301,338.69562,165.78932,622.10596,28.495182,355.10568,162.63652,624.2218,40.95522,3.3561838,2.3108928,10.154505,-5.5901685,0.60049593,1.8475009,3.8932877,-3.7258258,-0.6976725,0.47783858,0.6071093,-2.8725982,0.45357957,0.19060656,11.15,22.125,27.15,153000,1542000,0,100.90436139609665,26.398094601929188,14.242544919252396,141.54500091727823,23632.63331949152,152
0.4786505,0.022005728,180.07672,180.07672,13555.676,85.04864,-357.5068,342.9928,161.2293,626.40515,28.992523,354.03424,159.52164,626.45197,38.904408,3.4601088,2.3243904,9.48218,-6.880359,0.5981128,1.8698071,3.804012,-3.4606588,-0.71053135,0.48028368,0.72216016,-2.9705582,0.7635587,0.14368218,10.275,24.1,27.0,154000,1552000,0,100.96125912945718,26.349257414229214,14.501203536987305,141.8117200806737,23775.019156810828,153
0.34138915,0.02102338,181.46341,181.46341,14731.302,227.08936,-351.2171,336.32312,157.62614,618.7584,27.561453,360.00793,159.74002,637.49725,32.304276,3.546189,2.3447773,9.993068,-7.1005325,0.48503572,1.9367936,4.2771387,-3.5447102,-0.72560364,0.5121251,0.69578564,-3.0136921,0.48255214,0.065652415,10.275,19.675,26.775,155000,1562000,0,100.71783504635096,26.92438806500286,15.195018488913774,142.8372416002676,23917.47800813988,154
0.4311003,0.020717595,186.54063,186.54063,13887.505,82.50868,-356.5775,342.1379,162.21829,632.5262,26.630058,360.45844,163.09776,611.2241,38.658726,3.3633332,2.2648935,11.37928,-6.94833,0.27751756,1.929972,3.6404994,-4.607338,-0.7230778,0.4896986,0.6632715,-2.8935578,0.4847374,0.111389294,10.225,22.075,26.925,156000,1572000,0,103.22769916523248,26.54675890132785,14.242526202462614,144.01698426902294,24060.252751815133,155
0.55297315,0.016250081,181.2963,181.2963,13931.572,85.328766,-360.48267,347.14462,161.61365,628.868,28.203257,363.95898,161.53157,642.9133,32.55628,3.413797,2.3002155,10.052296,-7.810546,0.5243753,1.8702286,5.10134,-3.3689606,-0.7432845,0.55939513,0.59905905,-2.939995,0.4721896,0.059485536,10.7,23.225,20.675,157000,1582000,0,102.0918180597946,25.305107325315475,13.17201954126358,140.56894492637366,24201.71640414931,156
0.3044148,0.01715567,184.56232,184.56232,14354.578,75.48802,-364.5821,349.87274,165.76941,629.1273,26.548939,364.9878,164.738,642.6177,35.732895,3.3239088,2.263645,10.474577,-6.316967,0.28114194,1.9000118,4.206515,-4.722465,-0.7257461,0.48543593,0.6481069,-2.872495,0.47358838,0.11233075,11.5,22.75,18.5,158000,1592000,0,122.48133561667055,26.20090442430228,13.885565286502242,162.56780532747507,24367.185050090775,157
0.5869888,0.011739365,178.23715,178.23715,14619.924,82.088554,-361.20065,347.0611,161.24736,629.141,28.100918,364.5386,162.09984,623.9699,36.23207,3.4002886,2.2800405,9.103315,-6.937603,0.5011356,1.8592137,3.917794,-3.3365822,-0.7530815,0.5363954,0.58434355,-2.9469087,0.35234755,0.2162981,11.525,27.325,23.5,159000,1602000,0,129.24259200319648,29.102283930405974,13.856001143343747,172.2008770769462,24537.111683188938,158
0.67262423,0.037747063,175.13257,175.13257,16111.045,109.16266,-356.71066,346.64764,161.5559,612.3395,27.17742,363.4552,161.91092,641.4184,35.045708,3.20973,2.3055363,9.86578,-6.133118,0.47778064,1.8413616,3.8858275,-4.035159,-0.7213076,0.47294843,0.61256325,-2.9262125,0.47669536,0.18460548,9.85,24.125,25.475,160000,1612000,0,131.71154247038066,26.829208767041564,13.615787538699806,172.15653877612203,24710.68796395976,159
0.5155632,0.029497346,177.2443,177.2443,13870.49,59.77037,-363.72766,352.5354,163.96782,628.7495,31.957586,361.57947,161.73988,626.7863,39.131977,3.2969055,2.270722,9.80315,-6.9695377,0.4274522,1.8666325,3.896888,-3.6231325,-0.743147,0.47882214,0.7471837,-2.8705223,0.39676678,0.3681696,10.6,17.925,21.925,161000,1622000,0,126.19131452776492,28.24958777986467,14.76924399100244,169.21014629863203,24879.858540508896,160
0.73395187,0.034503274,175.43979,175.43979,13384.645,88.496826,-350.98987,339.14746,160.0532,602.2813,31.239637,354.43362,158.20189,606.413,43.422756,3.441121,2.2747016,10.675541,-5.8692536,0.45282134,1.8996022,3.6916685,-3.7752335,-0.74555963,0.508199,0.73134834,-2.9800506,0.4443801,0.20646226,11.025,13.35,26.3,162000,1632000,0,123.18712819367647,28.21072676870972,13.909024517983198,165.3068794803694,25044.62499128934,161
0.625775,0.011161864,178.97104,178.97104,14310.573,72.66479,-364.92322,349.22763,162.46753,626.2638,28.017532,365.24628,162.24028,625.2325,36.826973,3.479774,2.2586646,10.8597555,-6.214526,0.30176646,1.9324093,3.8117597,-4.4141045,-0.74286675,0.5181631,0.7955682,-2.9737666,0.51146054,0.11895825,9.2,23.175,23.1,163000,1642000,0,124.45403737574816,27.6712554609403,13.583935749717057,165.70922858640552,25209.768088662066,162
0.924189,0.058834642,168.13077,168.13077,15333.996,87.23898,-366.13138,355.71695,161.26189,629.0314,29.4947,364.99658,158.15024,604.7014,33.874367,3.482748,2.268071,10.689581,-6.6702027,0.36339933,1.9213004,4.1968203,-3.5700734,-0.72923243,0.48262843,0.8663748,-2.8673053,0.37093598,0.3190638,11.275,17.6,22.35,164000,1652000,0,122.23233926203102,27.105993920005858,13.584123347885907,162.92245652992278,25372.423929191194,163
0.28978038,0.021369325,170.80789,170.80789,13920.314,107.335464,-355.05606,342.89557,162.833,630.81995,26.845495,353.95755,160.42139,597.017,38.029663,3.242445,2.2437632,9.287616,-8.374337,0.71305156,1.7602464,3.6291354,-3.8678496,-0.723582,0.51333797,0.77680594,-2.9963062,0.5384867,0.10260512,9.6,22.625,24.275,165000,1662000,0,126.52271620184183,26.840067335404456,13.757127551361918,167.1199110886082,25539.49550066609,164
0.7734043,0.04667348,172.81052,172.81052,15497.023,128.62917,-347.9521,333.98834,167.37885,623.1634,28.018885,353.61417,167.57297,620.29395,36.05625,3.3164568,2.3071074,9.189228,-6.969392,0.57699376,1.8390347,3.963754,-3.4583082,-0.70316476,0.47490713,0.7113039,-3.0708954,0.35804415,0.0975429,10.025,20.425,26.575,166000,1672000,0,120.57355313934386,26.79279864486307,13.607569519430399,160.97392130363733,25700.528213620186,165
0.394096,0.03249496,180.7233,180.7233,16258.996,82.9713,-363.5802,352.0426,161.88452,612.04626,29.403112,369.33066,160.99393,624.8839,40.57835,3.376236,2.232881,10.693132,-8.164141,0.55131555,1.8721173,4.2600856,-3.837005,-0.748023,0.51464,0.558166,-2.9436991,0.60040796,0.10028247,10.35,25.05,17.85,167000,1682000,0,134.26884460356086,26.85231181792915,13.458444044925272,174.5796004664153,25877.01414953824,166
0.4315465,0.010601569,172.20892,172.20892,14799.1,49.472008,-354.8809,341.29807,163.52522,623.6132,31.07594,356.5197,161.6859,604.6582,38.63222,3.3690252,2.2203214,9.755348,-5.2229214,0.45822376,1.8684361,3.4834278,-3.7541702,-0.7377344,0.49577892,0.534205,-2.9448955,0.4357416,0.21473913,10.1,23.075,20.225,168000,1692000,0,125.75405438896269,28.75960819143802,14.141657789237797,168.6553203696385,26044.27179930918,167
0.7733689,0.035939597,172.29153,172.29153,13902.882,80.96849,-358.8706,346.54492,166.22452,622.28314,29.505716,355.2166,162.67934,610.80475,38.50582,3.2616167,2.2951396,9.394033,-6.361647,0.5162014,1.8484868,3.4978814,-3.3366327,-0.7109877,0.46178803,0.6773002,-3.054062,0.24246433,0.18096617,10.75,23.075,25.5,169000,1702000,0,100.30021300446242,27.36279027350247,13.533701593987644,141.19670487195253,26186.62378079351,168
0.44429255,0.039560705,165.01682,165.01682,15663.838,50.055775,-370.92392,358.8756,154.76616,611.8148,34.765453,367.82782,153.2772,606.78613,42.618824,3.4132528,2.2349627,10.406656,-5.8742504,0.8025769,1.7677985,4.1986446,-3.4264042,-0.7382079,0.5510559,0.84168553,-3.1591244,0.51115084,0.09788934,10.875,14.375,27.425,170000,1712000,0,98.99646594561636,28.51876758877188,14.136315979994833,141.65154951438308,26327.411295847036,169
0.43680826,0.01564931,170.12868,170.12868,15741.291,59.80327,-373.6955,360.07703,156.91072,621.53613,31.263948,371.80298,155.97424,605.3344,36.69261,3.4327955,2.2333095,9.643372,-7.7299933,0.44702035,1.8674611,3.8543942,-3.87751,-0.8008337,0.56284547,0.7609776,-3.2221718,0.3488702,0.20518616,11.075,17.55,18.225,171000,1722000,0,117.6982701877132,27.655743956565857,14.227847733534873,159.58186187781394,26488.834192277864,170
0.79685783,0.05116121,165.37032,165.37032,14001.375,71.38582,-370.10748,357.06598,163.89963,629.16156,29.978165,371.82016,163.9038,609.20325,40.164574,3.3636012,2.1666505,10.849011,-6.0245485,0.35541585,1.8803194,3.5989628,-3.881392,-0.7781534,0.56204677,1.2061772,-3.2172928,0.5334339,0.45434085,10.825,19.675,20.5,172000,1732000,0,127.84680438507348,29.497385398484766,14.595727908425033,171.93991769198328,26659.90259961039,171
0.56813204,0.046165526,161.66092,161.66092,16834.535,102.827,-351.4473,342.61926,156.80942,615.8981,31.61463,355.56628,156.19687,617.9864,37.36257,3.2897265,2.2515218,9.368371,-7.1306915,0.2127564,1.8908255,3.2919264,-4.7353425,-0.75798297,0.5406677,0.62768817,-3.1334689,0.22202018,0.25379464,11.0,22.825,16.55,173000,1742000,0,128.211449932307,28.6269950857386,13.760137977078557,170.59858299512416,26828.88136680238,172
0.35586423,0.03605635,163.17963,163.17963,14289.141,69.37945,-346.85492,333.27563,161.9647,610.99384,29.07309,351.29388,162.44266,612.64923,36.671963,3.3742657,2.2345467,9.275089,-6.8340335,0.47721303,1.867771,3.549104,-3.3836277,-0.73375964,0.52237517,0.7333287,-3.043348,0.27453655,0.11080476,10.675,25.05,19.925,174000,1752000,0,128.17432592064142,27.00824159476906,13.271866513416171,168.45443402882665,26997.606714372523,173
0.5382883,0.033873305,161.33109,161.33109,15579.451,72.469864,-369.88504,358.61755,161.84969,622.1623,29.094276,365.15802,157.54686,594.48096,38.548637,3.1701007,2.2926862,11.751814,-5.728603,0.5060335,1.8273116,3.4656732,-3.345213,-0.71475303,0.4996511,0.7634462,-2.937138,0.54096687,0.3115615,10.475,20.525,22.1,175000,1762000,0,128.52955271489918,27.279665678739548,13.575899136252701,169.38511752989143,27166.433557275683,174
0.31587425,0.03502843,156.65205,156.65205,13456.891,145.06364,-337.10202,327.37903,164.36156,632.9373,32.61113,337.98026,160.93405,611.30945,42.66862,3.24649,2.1451006,11.047822,-4.8663373,0.56445086,1.8081691,4.0148616,-3.342188,-0.7526914,0.53047836,0.6672134,-3.113454,0.4187848,0.14814457,12.0,25.875,23.45,176000,1772000,0,129.0644854241982,26.7224982669577,13.599456992000341,169.38644068315625,27335.723829596303,175
0.44750786,0.02332544,166.18341,166.18341,13114.71,118.63782,-352.46756,339.18604,164.04736,619.979,31.789501,347.78,161.41286,597.23376,40.26603,3.2152045,2.2057452,9.366458,-7.214595,0.311664,1.8544879,3.431858,-3.5401652,-0.7760596,0.5355768,0.6193247,-3.1687846,0.53536975,0.07696117,10.55,23.875,25.275,177000,1782000,0,128.75180214457214,26.627152053639293,12.582353780977428,167.96130797918886,27502.072308667935,176
0.6888697,0.03212487,164.06659,164.06659,15056.176,52.624226,-358.43057,345.44702,165.62682,609.71277,29.246275,356.33603,163.70953,596.0754,36.97643,3.1923978,2.2266877,9.156445,-7.983337,0.21456672,1.8671961,4.056573,-4.4692926,-0.76412857,0.5453872,0.808191,-3.1930594,0.27023804,0.38782033,11.575,20.45,17.5,178000,1792000,0,127.74929062929004,25.014966825954616,12.546232387423515,165.31048984266818,27667.03849986382,177
0.99388266,0.049811725,176.3672,176.3672,15384.093,145.18378,-351.77924,340.86542,159.86566,600.84174,32.19496,360.72293,161.11679,609.3702,38.148003,3.272213,2.3142025,9.762901,-5.947632,0.43956882,1.8690121,4.549967,-5.231059,-0.73410535,0.55423784,0.6567769,-3.0602126,0.4799172,0.9834655,10.6,21.95,21.725,179000,1802000,0,114.70062634535134,24.671721663326025,13.492418438196182,152.86476644687355,27820.677268784493,178
0.66611767,0.06289109,180.9384,180.9384,12802.826,64.5082,-355.67767,344.8418,165.21576,617.2903,32.924007,357.99756,163.69743,604.70874,41.24803,3.2800894,2.1978266,9.597689,-6.7027307,0.48918706,1.8464462,4.4018216,-3.2529037,-0.7539649,0.5240698,0.60335094,-2.9238245,0.4711523,0.14533737,11.15,23.575,35.1,180000,1812000,0,127.3559743417427,25.44647211767733,13.045660228468478,165.8481066878885,27986.928419897333,179
