Log Pis Max,Number of rollouts total,V Predictions Max,V Predictions Mean,Q Predictions Min,Sample Time (s),Number of train steps total,VF Loss,Q Predictions Max,Policy log std Max,(Previous) Eval Time (s),AverageTrainReturn_all_train_tasks,Log Pis Mean,Q Predictions Std,Log Pis Min,Z mean eval,KL Divergence,Policy mu Min,Policy mu Max,Z variance eval,Epoch Time (s),Policy mu Mean,KL Loss,Number of env steps total,Policy mu Std,Epoch,Z mean train,QF Loss,AverageReturn_all_test_tasks,Policy log std Std,AverageReturn_all_train_tasks,Train Time (s),Policy log std Min,Q Predictions Mean,Total Train Time (s),V Predictions Min,Policy log std Mean,Policy Loss,V Predictions Std,Log Pis Std,Z variance train
7.7019,0,-35.1614,-284.448,-1246.59,11.925787354000931,109000,35.5197,-37.4171,-0.278897,3.451247662998867,10.7466050288,2.89314,241.189,-6.6888,1.73619,271.70269775390625,-2.90699,2.96726,1.51689,119.03332045299976,0.226743,271.70269775390625,1106000,1.7975,108,1.00576,92.4316,1.07186207664,0.169691,0.56098981216,103.65628543599996,-1.39001,-314.738,13037.579388520011,-1124.97,-0.709768,287.392,224.111,2.13116,0.0112968
7.83318,0,-36.1801,-295.455,-1248.82,12.309619421992466,110000,33.3958,-38.2952,-0.17375,3.554651084999932,12.2881451448,3.03334,241.591,-8.11298,2.07188,256.72027587890625,-2.8513,2.86067,1.50466,121.54966189299194,0.511711,256.72027587890625,1116000,1.78534,109,0.46221,75.9708,0.360078496157,0.175811,0.810458484665,105.68539138599954,-1.40081,-326.472,13159.124964246002,-1135.78,-0.715778,292.614,218.135,2.13255,0.000589582
7.93119,0,-41.0262,-304.327,-1544.88,12.264923519998774,111000,50.8429,-41.1144,-0.287241,3.551273040999149,11.1092815445,2.86647,271.851,-6.32674,1.01425,259.0584411621094,-2.77832,3.02098,0.894385,121.47073187799833,0.524164,259.0584411621094,1126000,1.72353,110,0.327829,1736.39,1.03863164273,0.173717,0.248607690353,105.65453531700041,-1.43793,-336.864,13280.598230790001,-1383.6,-0.728114,302.629,243.573,2.14517,0.00019617
8.33244,0,-28.9931,-326.741,-1464.76,12.281496424002398,112000,58.0575,-31.5652,-0.31918,3.554635304999465,11.2093167629,3.09476,264.099,-6.47667,6.82536,240.16128540039062,-2.96827,2.90617,5.82012,121.53183635500136,0.116929,240.16128540039062,1136000,1.86967,111,0.598891,1213.43,0.812232989941,0.168192,0.401969565292,105.6957046259995,-1.42957,-361.18,13402.13094176,-1255.86,-0.712679,324.246,238.333,2.05726,0.000731514
7.5849,0,-28.8426,-254.112,-1407.48,12.24120693400073,113000,98.0117,-30.2105,-0.261718,3.556381931000942,11.919813932,2.94768,223.782,-7.78721,0.533008,261.5970764160156,-2.87661,2.9776,0.0242019,121.50563469400186,0.566879,261.5970764160156,1146000,1.75621,112,0.632186,1059.25,1.62228593552,0.178455,1.45683666275,105.70804582900018,-1.47739,-279.597,13523.632304131002,-1285.69,-0.71688,247.586,204.908,2.18061,0.00062381
7.74955,0,-34.8251,-315.913,-1275.72,12.24737111700233,114000,26.2799,-35.7446,-0.235617,3.5529316989996005,11.7316425019,2.86811,263.413,-5.9056,1.06983,256.643310546875,-2.94465,2.83779,0.046701,121.59629116000178,0.488469,256.643310546875,1156000,1.73846,113,0.434547,785.102,0.851531945991,0.179879,1.12906552834,105.79598834399985,-1.4378,-350.121,13645.138787119004,-1175.9,-0.735951,316.789,236.925,2.12751,0.00304407
7.62632,0,-35.6093,-212.756,-1586.9,11.921964671997557,115000,17.3562,-38.937,-0.0561205,3.463764981001077,11.7176603767,2.71603,198.969,-5.9837,3.72678,302.469970703125,-2.79629,3.09139,4.45021,119.14359451099881,0.908052,302.469970703125,1166000,1.50851,114,0.317102,56.8025,0.824832664021,0.207991,1.00102605685,103.75786485800018,-1.47476,-237.004,13764.284903277998,-1385.15,-0.740352,213.85,178.546,2.05766,0.000622808
7.56,0,-48.149,-377.25,-1347.36,11.953554076997534,116000,31.0535,-49.3828,-0.217685,3.467091526999866,11.2590113105,3.21714,272.55,-7.17768,3.36559,268.7298583984375,-2.90185,3.04268,3.44678,119.28577983699688,0.493198,268.7298583984375,1176000,1.84887,115,1.48486,1312.07,1.34969639592,0.138864,1.20736515821,103.86513423299948,-1.3664,-420.979,13883.56095002199,-1214.74,-0.694466,374.312,245.24,2.02637,0.00178899
7.85619,0,-28.2428,-227.057,-1349.67,11.932782405003309,117000,22.7113,-32.3486,-0.200796,3.4581962900010694,9.53079068015,2.96599,202.32,-6.50953,3.23432,286.5360107421875,-3.11231,3.03505,2.7836,119.19019559600565,0.613898,286.5360107421875,1186000,1.72698,116,0.76107,150.462,0.637973482734,0.19807,0.932598412937,103.79921690100127,-1.56296,-253.88,14002.762010972,-1145.54,-0.716322,227.315,178.679,2.11338,0.000154197
7.78323,0,-30.8555,-246.98,-1473.18,11.951878148000105,118000,11.4357,-31.7468,-0.101305,3.4698972330006654,7.55867742576,2.88823,227.45,-7.61296,4.12426,306.9773254394531,-3.00061,2.82609,5.14689,119.24800497199976,0.886483,306.9773254394531,1196000,1.58266,117,0.698827,51.8249,0.85420847293,0.210235,1.20630278584,103.82622959099899,-1.52967,-274.747,14121.993835819994,-1284.0,-0.740834,245.562,202.699,2.17029,0.00017467
7.52181,0,-44.7291,-286.682,-1739.89,11.939634805003152,119000,22.9123,-43.1632,-0.135826,3.45450443199843,11.0628830588,2.98293,240.372,-5.86306,1.45201,286.3575744628906,-2.93744,3.019,0.853913,119.24589040700084,0.598644,286.3575744628906,1206000,1.747,118,1.0939,46.4158,0.640575549781,0.184012,1.21000844174,103.85175116999926,-1.4501,-319.838,14241.257353633997,-1556.4,-0.713602,287.583,214.752,2.08041,0.000823107
7.54908,0,-38.3163,-293.512,-1377.12,11.951207086998693,120000,33.9303,-38.4613,-0.144574,3.4729927889984538,8.65514227445,2.86214,268.449,-6.8571,2.40301,248.24139404296875,-2.88162,2.92359,1.06398,119.32590900999821,0.503335,248.24139404296875,1216000,1.7298,119,0.294756,139.803,1.13117673043,0.181687,1.7184162746,103.90170913400107,-1.4548,-319.803,14360.567588705997,-1274.63,-0.726792,292.686,246.924,2.12636,0.00131068
7.58425,0,-36.9977,-222.791,-1308.79,11.932251125006587,121000,14.0671,-36.0582,-0.14931,3.458075608999934,10.6921398914,2.8297,193.288,-7.53417,0.576641,268.5013427734375,-2.83314,2.96241,0.0211332,119.17885958200714,0.830916,268.5013427734375,1226000,1.58889,120,0.643111,49.3408,1.20985824715,0.194232,0.786028375411,103.78853284800061,-1.63095,-248.883,14479.754047015007,-1168.62,-0.737734,223.056,171.485,2.0863,0.000427531
7.63223,0,-38.8753,-224.647,-1351.42,11.946059905996663,122000,38.1423,-37.6997,-0.120334,3.4664784769993275,9.05365187531,2.84471,207.475,-7.03716,1.85555,277.021240234375,-2.90378,2.88029,0.32026,119.31401308199565,0.586447,277.021240234375,1236000,1.71502,121,0.657187,120.157,0.907531082392,0.206084,0.65296112526,103.90147469899966,-1.61472,-253.867,14599.056096460003,-1238.06,-0.733513,227.381,185.736,2.20237,0.00102869
7.41877,0,-35.1531,-295.733,-1858.87,11.940578640998865,123000,28.9763,-32.4037,-0.0194483,3.455286216998502,9.2403812937,3.00478,262.969,-8.72836,2.34259,287.97442626953125,-2.8629,2.89099,0.111941,119.22517958800017,0.400903,287.97442626953125,1246000,1.80294,122,1.38936,34.4131,1.04609610344,0.196414,1.81254817565,103.8293147300028,-1.57764,-325.438,14718.289449500006,-1692.01,-0.717332,292.431,238.5,2.10912,0.00453206
7.69937,0,-35.9928,-251.424,-1820.93,11.941760268993676,124000,9.31919,-38.4999,-0.129391,3.46428576100152,7.62334131589,2.83164,232.46,-8.23182,2.92461,309.5809631347656,-2.8729,3.00883,3.71188,119.37607351199404,0.633907,309.5809631347656,1256000,1.68507,123,0.677889,25.7523,0.939847115878,0.214037,1.11851542048,103.97002748199884,-1.53347,-280.692,14837.657710849997,-1651.24,-0.736428,251.644,206.335,2.11463,0.000227432
8.23356,0,-37.2075,-270.388,-1922.14,11.948332322004717,125000,58.5232,-36.5123,-0.114421,3.4573256590010715,10.6912466476,3.03222,230.417,-5.72151,2.87853,267.058349609375,-2.83681,3.09023,0.685392,119.28972182100551,0.804955,267.058349609375,1266000,1.6617,124,0.728851,61.5587,1.18135350257,0.207419,1.46061797867,103.88406383999973,-1.59312,-300.622,14956.948685055997,-1729.2,-0.733612,268.65,203.149,2.05567,0.0279321
7.39765,0,-38.9904,-279.737,-1733.99,11.936616376005986,126000,121.868,-38.9592,-0.147542,3.459421838000708,11.1961140124,3.04421,249.603,-6.90465,0.663084,297.08355712890625,-2.86477,3.34497,0.116861,119.33449469300831,0.735332,297.08355712890625,1276000,1.71213,125,0.66423,82.8033,0.395519092563,0.193738,1.14128567435,103.93845647900162,-1.53882,-316.328,15076.281470091008,-1523.97,-0.714323,284.439,222.17,2.12433,0.000309614
8.01465,0,-16.8595,-236.6,-1085.68,11.946264122987486,127000,64.5579,-38.4951,-0.166384,3.4585196410007484,11.415036057,2.91437,217.877,-8.04947,0.680579,282.6673278808594,-2.86399,3.14846,0.0295686,118.23020002698831,0.606175,282.6673278808594,1286000,1.71043,126,0.890347,58.9434,1.15367265943,0.216858,0.870317703839,102.82541626300008,-1.52281,-265.464,15194.472378897002,-1052.15,-0.759296,239.296,194.285,2.14951,0.00100522
7.60095,0,-34.806,-222.829,-1498.27,11.881188810006279,128000,18.8771,-37.0429,-0.148311,3.4201434220012743,10.873205968,2.80911,227.87,-5.79568,6.88268,287.493896484375,-2.92301,2.89644,8.29795,118.58379381900886,0.44781,287.493896484375,1296000,1.71396,127,0.644101,40.3639,0.583502175924,0.230203,1.6866533864,103.28246158700131,-1.59841,-250.774,15313.134347647005,-1354.13,-0.75087,224.17,202.92,2.15709,0.00186594
8.09628,0,-33.7634,-187.387,-1438.15,12.14918265500819,129000,20.5099,-35.6464,-0.189131,3.4991784330013616,10.9338410387,2.82925,168.825,-6.47555,0.697661,260.98944091796875,-2.98283,2.90526,0.0243401,119.5976457270117,0.684836,260.98944091796875,1306000,1.63879,128,0.449859,113.978,1.25626440304,0.253233,1.42322857524,103.94928463900214,-1.75403,-210.885,15432.734352566013,-1298.93,-0.775375,187.416,148.672,2.14025,0.0015968
7.59748,0,-44.7159,-204.994,-1365.87,12.15312161201291,130000,18.1319,-45.5684,-0.326121,3.502422015000775,11.5671562158,2.73608,175.606,-6.77033,0.715129,275.6747741699219,-2.79094,2.93506,0.046652,119.29502566501105,0.873434,275.6747741699219,1316000,1.53595,129,0.555269,35.9664,1.64330689952,0.205246,1.63640843686,103.63948203799737,-1.55511,-229.799,15552.02400357702,-1311.66,-0.754122,206.17,154.407,2.14987,0.000533692
7.77359,0,-35.8788,-342.272,-1252.92,12.149875202001567,131000,106.736,-38.2219,-0.143988,3.4978859619986906,11.1164420417,2.79063,273.404,-6.94571,8.69383,238.50042724609375,-2.9472,2.90432,3.96724,119.55358267599877,0.16568,238.50042724609375,1326000,1.78477,130,0.793472,1296.79,0.0642269767879,0.213835,1.50721503872,103.90582151199851,-1.6391,-376.094,15671.590712373012,-1127.33,-0.723004,345.107,247.629,2.06646,0.0393762
7.38871,0,-42.2575,-279.818,-1511.56,12.150017845990078,132000,22.549,-38.5176,-0.075752,3.511874812997121,11.5693963779,2.9994,255.849,-5.30073,8.51872,246.5824432373047,-2.86238,2.91317,4.10629,119.6814867719877,0.489676,246.5824432373047,1336000,1.77498,131,0.855957,38.5649,0.928096978979,0.208889,1.089102402,104.0195941130005,-1.60169,-309.758,15791.262659095,-1397.43,-0.72248,277.691,231.52,2.13086,0.00354667
7.85307,0,-45.0095,-242.146,-1308.94,12.137737728997308,133000,18.3327,-43.9728,-0.221195,3.503220031998353,10.821468532,2.65625,235.836,-7.39187,2.58377,246.33642578125,-2.87244,2.8339,2.71981,119.37043541499588,0.142687,246.33642578125,1346000,1.75277,132,0.500621,44.0715,0.401495498521,0.213774,0.255476061806,103.72947765400022,-1.50985,-267.323,15910.64130243,-1206.76,-0.726251,240.78,213.788,2.07572,0.0090326
8.26011,0,-43.9985,-272.504,-1917.73,12.175994247001654,134000,22.1876,-44.7378,-0.276767,3.512286794000829,10.4118230156,2.97426,272.698,-6.00665,0.697668,234.2628936767578,-2.90389,2.90502,0.420647,119.5359783640015,0.27963,234.2628936767578,1356000,1.81079,133,0.557917,36.0949,0.969491200701,0.211869,1.43808661654,103.84769732299901,-1.57161,-305.097,16030.166218785997,-1700.97,-0.736566,274.181,244.003,2.13817,0.00741596
7.32248,0,-39.2201,-345.702,-1780.08,12.1720483540048,135000,35.9092,-40.9816,-0.19261,3.5021289130017976,11.4161753142,2.97673,289.598,-5.70544,0.756121,212.9381103515625,-2.85282,2.88138,0.0161399,119.60288174600646,0.3666,212.9381103515625,1366000,1.80956,134,0.650805,507.746,0.602420452499,0.19299,1.16494038764,103.92870447899986,-1.642,-378.864,16149.767145007007,-1618.95,-0.711202,346.5,266.633,2.03494,0.0370354
7.93599,0,-45.4474,-268.84,-2024.92,12.182614363002358,136000,18.1427,-46.6346,-0.166273,3.5010929819982266,11.3288924717,2.91123,249.916,-7.19037,0.704484,248.05389404296875,-2.92093,2.97377,0.0725884,118.84334954200312,-0.104065,248.05389404296875,1376000,1.81642,135,0.816576,28.414,1.53226927739,0.186455,1.71694079227,103.15964219700254,-1.51569,-299.823,16268.529881493005,-1834.07,-0.73099,267.387,223.773,2.23427,0.0402347
8.00038,0,-39.298,-267.317,-1357.85,11.801405726993835,137000,37.2535,-39.1398,-0.194026,3.4213367020020087,9.58365224938,2.87065,251.597,-6.3936,3.11497,259.971923828125,-2.97323,2.78023,4.43732,117.65896200399584,0.335152,259.971923828125,1386000,1.77423,136,0.571789,50.5675,1.22444447952,0.224567,0.939448849532,102.436219575,-1.6615,-292.747,16386.193103971,-1273.42,-0.740702,264.334,230.433,2.14799,0.00105568
7.52695,0,-39.5005,-237.124,-1436.23,11.875695769998856,138000,11.0906,-39.897,-0.123151,3.4264761729973543,11.8553193057,2.84288,230.102,-6.8239,0.435922,229.23890686035156,-2.91859,2.88573,0.285115,117.77209026699711,0.487317,229.23890686035156,1396000,1.72938,137,0.47385,34.5139,1.65112511795,0.221934,1.83158676558,102.4699183240009,-1.53744,-263.312,16503.961197688,-1327.12,-0.737254,238.219,206.033,2.13659,0.00521772
7.67989,0,-38.1172,-252.59,-1429.08,11.881841351994808,139000,31.368,-39.2594,-0.221795,3.423414466000395,10.4978095642,2.83356,242.987,-6.7028,0.656839,221.5898895263672,-2.85193,2.88461,0.178363,117.84761781099587,0.627719,221.5898895263672,1406000,1.69528,138,0.54698,1057.47,1.16904752557,0.227751,0.657946919884,102.54236199300067,-1.59542,-278.525,16621.810645936992,-1339.23,-0.748083,249.838,219.882,2.10539,0.0133036
7.58051,0,-39.9278,-305.517,-2035.86,11.86330568100675,140000,15.5777,-41.7176,-0.227373,3.4261186189978616,10.4778017731,3.03034,261.48,-7.48594,0.974065,207.69622802734375,-3.03245,2.89374,0.0462232,117.79768451400378,0.545373,207.69622802734375,1416000,1.78125,139,0.967342,23.789,0.882945759514,0.212164,1.83182684946,102.50826021399916,-1.5517,-339.735,16739.600712444993,-1981.65,-0.743483,306.842,235.242,2.19122,0.0332522
7.66503,0,-45.9629,-268.201,-1190.33,11.883197477014619,141000,22.393,-45.3719,-0.283248,3.419419673999073,11.966760871,3.03047,249.212,-6.36182,4.28911,196.79872131347656,-2.94343,2.99422,5.1914,117.81528475301457,0.528611,196.79872131347656,1426000,1.76611,140,0.285004,44.7152,0.911235642502,0.205045,0.330907320261,102.51266760200087,-1.53772,-301.766,16857.418294400006,-1136.84,-0.741254,270.667,222.575,2.14573,0.0168394
7.67878,0,-37.2818,-309.733,-1532.5,11.888183738003136,142000,76.2094,-38.7415,-0.165165,3.4226532410029904,12.3053632535,3.12157,289.396,-8.05003,2.22394,198.47024536132812,-2.91839,2.92177,1.20437,117.83994034600619,0.253784,198.47024536132812,1436000,1.84852,141,0.513019,1151.94,0.95574400618,0.210486,1.95442726473,102.52910336700006,-1.51944,-345.121,16975.260817975013,-1341.71,-0.73903,305.24,265.015,2.13216,0.0131238
7.93148,0,-39.4421,-231.401,-1817.39,11.87794746799409,143000,33.3461,-39.9485,-0.165136,3.426125875001162,11.2285216837,2.93798,229.588,-5.56003,1.35995,200.0950164794922,-2.88331,2.86471,0.996252,117.9711081519963,0.685395,200.0950164794922,1446000,1.68486,142,0.75086,33.3417,0.936548082705,0.208939,1.11763637236,102.66703480900105,-1.48707,-254.728,17093.227533290014,-1639.39,-0.736813,227.162,204.557,2.1876,0.0054971
7.78921,0,-39.6915,-198.275,-1239.22,11.875905905002583,144000,20.5612,-39.2521,-0.195523,3.422733600000356,11.2813146023,2.84968,185.219,-7.37379,4.98319,219.56802368164062,-3.1561,2.87076,5.5242,117.926968364005,0.781872,219.56802368164062,1456000,1.60506,143,0.562734,40.5831,0.332353860316,0.237472,1.48983484931,102.62832885900207,-1.52892,-220.068,17211.15594407202,-1158.42,-0.763757,195.985,163.459,2.18983,0.00681408
8.06924,0,-39.039,-199.577,-1338.52,11.875989565000054,145000,32.1238,-38.1466,-0.159114,3.42512979300227,11.1822526643,2.76569,203.303,-7.7762,2.09475,242.79232788085938,-2.69772,3.02239,1.45043,117.90026700400267,0.8576,242.79232788085938,1466000,1.55444,144,0.673037,36.8791,0.657207211532,0.250021,1.50315109115,102.59914764600035,-1.60979,-226.313,17329.055700586025,-1175.66,-0.758037,200.768,178.685,2.16518,0.010194
7.90368,0,-36.8365,-250.363,-1198.76,11.880824841991853,146000,42.645,-40.4061,-0.158748,3.4255807450026623,11.9073681528,2.87021,239.925,-6.37031,2.98435,221.71327209472656,-2.96572,2.8737,2.09911,117.97348973899352,0.075458,221.71327209472656,1476000,1.80905,145,0.568672,609.449,0.64890389871,0.233399,1.49654556099,102.667084151999,-1.59241,-281.706,17447.02491334302,-1171.7,-0.747334,252.24,219.341,2.10056,0.0061044
7.57579,0,-41.21,-324.003,-1347.93,11.877084153995384,147000,16.243,-39.7926,-0.21849,3.4222696920005546,11.9776593147,3.07193,278.197,-6.70817,9.2736,239.90988159179688,-2.98963,2.9988,12.2156,117.88368989099399,0.136396,239.90988159179688,1486000,1.8667,146,0.909496,35.6955,0.547116298809,0.191428,0.796316846698,102.58433604499805,-1.60496,-362.718,17564.91289517001,-1327.19,-0.72026,325.116,249.279,2.10976,0.0509929
7.77981,0,-41.2284,-323.068,-1521.46,11.874583123993943,148000,53.3258,-41.5453,-0.0611869,3.4275375319994055,12.4853807116,3.11337,286.716,-6.51874,4.20274,248.03399658203125,-2.88439,2.87685,3.18526,117.97813019299429,0.197741,248.03399658203125,1496000,1.8632,147,0.846996,117.595,0.690480963919,0.202759,0.301191376702,102.67600953700094,-1.68423,-358.236,17682.88722829701,-1396.16,-0.719771,323.134,264.837,2.0978,0.00159446
7.73707,0,-41.2414,-296.385,-1275.92,11.88735565900788,149000,17.7531,-39.4451,-0.249683,3.4247274240005936,11.925659265,3.09225,266.225,-5.72998,4.90569,243.0441436767578,-2.80336,2.96579,3.91933,117.91209726100715,0.36045,243.0441436767578,1506000,1.84481,148,0.662564,109.608,0.556281569394,0.211623,1.26886805279,102.60001417799867,-1.6445,-333.168,17800.798458265017,-1175.03,-0.721453,295.42,238.154,2.11586,0.00524115
7.62167,0,-37.4142,-263.372,-1489.57,11.844250213001942,150000,18.1583,-39.2534,-0.127997,3.424754658997699,11.2097591106,2.92537,248.727,-5.24987,4.52319,252.35169982910156,-2.88893,2.84172,5.30729,117.89710918199853,0.562105,252.35169982910156,1516000,1.7362,149,1.15448,26.6117,0.385612825746,0.229322,2.97954354538,102.62810430999889,-1.58052,-298.599,17918.69752757701,-1382.47,-0.735996,265.952,221.225,2.064,0.00100418
7.39246,0,-38.3199,-227.876,-1351.93,11.883324819995323,151000,12.8623,-39.2668,-0.260463,3.427731973999471,12.5918831071,2.83812,230.844,-7.69891,2.82045,223.77085876464844,-2.91667,2.81893,2.23282,117.9566474289968,0.193322,223.77085876464844,1526000,1.7778,150,0.940625,22.8542,0.734707809427,0.258775,0.774962749257,102.64559063500201,-1.63226,-254.452,18036.651830483,-1243.67,-0.759235,227.619,206.468,2.04103,0.00223153
8.30765,0,-38.9477,-214.52,-1441.18,11.867017681994184,152000,16.8757,-38.9121,-0.25555,3.426308281999809,11.4662657406,2.77769,205.459,-6.2777,0.972032,247.28384399414062,-2.86226,2.93406,0.406763,117.9773812469939,0.493693,247.28384399414062,1536000,1.70175,151,0.678772,19.425,0.608704555495,0.243849,1.62434847514,102.6840552829999,-1.61225,-240.237,18154.634045715993,-1348.47,-0.763259,211.686,180.286,2.16316,0.00362323
7.64431,0,-47.1366,-271.418,-1331.4,11.889336339001602,153000,11.1038,-45.296,-0.309819,3.432101826998405,12.0032782887,2.96392,255.173,-5.02192,1.21982,232.16375732421875,-2.84367,2.79873,0.467944,118.44040087399844,-0.135744,232.16375732421875,1546000,1.83211,152,0.438167,46.1832,2.50307582568,0.226548,1.74348097343,103.11896270799843,-1.59874,-305.059,18272.592198755985,-1206.62,-0.73281,272.269,227.288,2.06184,0.0058781
7.34721,0,-38.3833,-268.004,-1396.72,11.875843992995215,154000,35.0258,-38.6835,-0.225083,2.95080715199947,9.6887840024,2.87656,265.988,-7.51313,0.555223,241.19747924804688,-2.79614,2.88199,0.134608,118.41502479099654,0.236413,241.19747924804688,1556000,1.77762,153,1.27373,474.289,1.4632802356,0.258494,1.11171868595,103.58837364600186,-1.61466,-301.382,18390.433842506987,-1248.33,-0.774243,270.969,238.161,2.15137,0.0173793
8.31557,0,-37.1978,-225.262,-1902.72,11.893673950002267,155000,11.1041,-38.7805,-0.248289,2.378434638998442,11.8531225579,2.83013,227.54,-7.10684,5.32859,222.39987182617188,-2.93537,2.89756,4.11589,118.38630194299913,0.588975,222.39987182617188,1566000,1.69768,154,0.629523,23.3439,0.635952566278,0.260229,2.04491629905,104.11419335399842,-1.63973,-252.027,18508.698963774983,-1776.53,-0.770423,226.308,202.886,2.18218,0.00656903
7.47997,0,-38.7234,-214.197,-1361.49,11.535235238992755,156000,14.503,-38.4847,-0.114564,2.2582872889979626,12.5288506969,2.80285,220.602,-7.40472,0.981892,218.82785034179688,-2.7875,2.8434,0.722487,118.37013103099162,0.516811,218.82785034179688,1576000,1.69568,155,0.473674,27.5338,1.47284630301,0.26074,1.38473229857,104.5766085030009,-1.63063,-240.508,18627.05601441898,-1277.12,-0.773068,214.949,197.013,2.08092,0.0119294
